issue_key,file_path,file,rule,impact_severity,impact_quality,type,message,line,effort,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,sqale_index,lines,reliability_rating,security_rating,commit_count,unique_authors,churn,days_since_modified,satd_count,satd_text
AZ4INX8kUdMD1-xUqsHe,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3134,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHf,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3151,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHg,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3160,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHh,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",3169,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHi,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3169,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHj,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",3182,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHo,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""eager_grouping"".",3363,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHp,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3415,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHq,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3418,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHr,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3566,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHs,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3578,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHt,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3607,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHu,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""operator"".",3613,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsHz,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""kw"".",3923,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsG-,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,3935,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsH2,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""ashint"".",3993,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsH3,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""fromhints"".",3994,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsH7,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1854,MEDIUM,MAINTAINABILITY,CODE_SMELL,Remove this assignment to local variable 'enclosing_alias'; the value is never used.,4248,1min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsH9,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""asfrom"".",4311,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsH-,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""stmt"".",4408,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsH_,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""select"".",4430,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsIB,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""objects"".",4466,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsID,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""iscrud"".",4592,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsIE,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""byfroms"".",4598,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsIF,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""table"".",4601,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsIG,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""text"".",4601,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsIH,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""text"".",4604,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
AZ4INX8kUdMD1-xUqsII,lib/sqlalchemy/sql/compiler.py,compiler.py,python:S1172,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove the unused function parameter ""table"".",4604,5min,1.0,0.0,153.0,154.0,1158.0,1323.0,1258.0,7819.0,B,A,37,12,879,2,17.0,"way.   The parameters present in self.bind_names may be clones of | elsewhere in the statement already (e.g. a subquery or perhaps a | TODO: would need a fast cast again here, | for postcompile w/ expanding, move the ""wrapped"" part | TODO: this condition is not well understood. | TODO: accumulate_bind_names is passed by crud.py to gather | TODO: can we get at the .columns_plus_names collection | TODO: proxy_name is not technically safe, | as the better target for this now however for 1.4 we will keep | this is a hack to allow legacy result column lookups | TODO: this only seems to be tested indirectly | TODO: likely need asfrom=True here? | TODO: do we want non-primary key explicit sentinel cols | insert_sentinel=""degrade"" perhaps.  not for the initial release. | params inside them.   After multiple attempts to figure this out, | TODO: remove in 2.1 | TODO: no coverage here"
